Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;Vigor;RF;NMa;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
1598;BRS-Poti-Branca;7;3;3;3;3;7;2;3;3;1;1;5;1;5;3;3;3;1;3;1;2;2;2;3;7;5;2;1;3;3;2;5;100;16.85;4.48;3.768320601;28.44;4.04;29.38533333;54.16433333;6.18753892481935;2.63065352111728;2.51249303634672;8.96662995205844;6.13623231339803;2.35174196340398;8.7586522027406;35.2378412686927;30.2718360112895;32.3370290883248;48.0227300025143;2.43882120920117
1600;BRS-Verdinha;3;2;3;3;3;8;2;3;1;1;1;3;1;5;3;3;3;1;2;1;2;2;1;3;3;0;3;0;3;3;1;5;100;15.05;3.47;4.341172357;22.07;3.03;24.64791667;55.35875;6.01662321886578;2.3485711426475;2.56639353996569;8.74077804790901;5.27741584828407;4.12119171898379;7.9593028884449;36.8599913029267;26.1727327852797;26.7405404412988;49.1494729976932;1.87882562764376
1605;CPAFRO-03;3;2;5;3;3;6;2;3;4;2;3;5;1;5;3;3;5;1;2;2;2;3;1;3;7;5;2;1;3;3;2;5;100;15.64;4.04;3.879940053;15.64;2.036666667;31.66666667;51.23;8.05146286356783;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.36264792522726;4.96838826383641;33.8468118375499;13.8793435149121;14.1189629567169;47.5267782840527;1.83336198544277
1607;CPAFRO-05;5;9;3;7;1;7;1;3;1;1;1;5;1;5;5;3;5;1;2;1;1;3;1;3;3;0;2;0;3;3;2;3;0;17.5;5.26;3.325604766;30.64;2.5;47;53.91;4.57241325662617;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.53476032475777;5.99881840229648;34.3840749035605;21.8703811352811;19.6825761560823;54.984186446789;1.9692752173823
1616;CPAFRO-18;7;2;3;3;3;6;2;3;3;1;1;5;1;5;3;3;5;1;1;1;2;2;1;3;3;5;2;1;3;3;3;5;80;14.86;4.06;3.669326224;18.48;2.06;31;76.00666667;4.57241325662617;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.50893179216648;6.4893340576312;34.7676026489465;19.1720949024916;26.6526579606651;40.7385688812766;1.9481972058619
1623;CPAFRO-33;5;2;3;3;3;9;4;3;4;1;1;3;1;5;5;3;5;1;2;1;3;3;2;3;7;3;1;1;3;3;1;3;90;11.24;2.88;3.921520147;8.5;1.69;30.33333333;43.24;6.72880702808974;2.06925494828223;2.05804315090305;8.96662995205844;4.00362645816689;3.7398524660102;5.69561185623396;37.4081710592082;18.583971699917;19.082112498674;47.8322254239782;1.99599470366787
1624;CPAFRO-35;5;5;5;3;2;5;4;3;4;1;1;5;1;5;5;3;5;1;1;1;2;3;1;3;3;0;2;0;4;7;2;7;110;14.2;4.44;3.193706611;18.98;3.603333333;40.33333333;104.8233333;5.44217565836159;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.43746484310428;6.46913663104942;34.420223661102;25.7759751594094;18.5111309549191;56.9825585089365;1.91585707382945
1626;CPAFRO-42;3;3;5;3;3;8;4;3;4;1;1;3;1;5;5;3;5;1;2;1;3;3;2;3;7;3;3;0;3;3;1;3;90;15.24;4.04;3.780676692;21.64;1.236666667;28.66666667;58.57;6.86013225331075;2.06925494828223;2.05804315090305;8.96662995205844;3.71584326271191;3.35500863204943;5.25689313799592;33.2515738438766;16.8068084825678;21.1718643466718;41.9637978112408;2.06478145746259
1652;SE-09;7;7;3;3;2;3;2;3;4;1;3;5;1;5;3;3;3;1;1;1;2;2;1;3;7;0;3;0;3;3;2;3;95;12.98;3.94;3.309495166;15.08;1.693333333;23;42.90666667;4.48724071956153;2.06925494828223;2.05804315090305;8.96662995205844;3.26714903323908;3.39562766694916;5.79406662419084;37.0812649608419;17.3161199210429;18.7881446779638;46.0128293899489;1.90538588237485
1653;Secundina;5;7;5;5;2;5;4;5;4;2;1;1;1;5;3;3;3;1;2;1;2;3;1;4;7;3;2;1;3;3;1;5;80;8.2;4.12;2.002147794;7.66;1.766666667;24.66666667;40.04;6.18753892481935;2.06925494828223;2.05804315090305;8.96662995205844;2.76584927341428;4.06942836865093;6.25548975952872;38.1326366882418;21.0723525977625;15.0201428813157;41.2522524427081;1.5612541188493
