Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
1368;BGM-2064;7;7;5;3;2;4;2;5;1;1;1;5;0;6;3;7;5;1;1;1;2;2;1;2;3;5;2;0;4;3;1;5;100;17.26;2.66;6.48972324;18.22;1.4;22.22222222;63.78222222;6.4550313057244;4.0458603002552;2.97000226071875;6.23576172101452;30.7833710421737;18.0529534871654;10.3771892246613;59.9972003482427;1.43914928056996
1374;BGM-2072;7;7;5;7;3;9;4;5;4;1;2;5;0;5;3;3;5;1;1;1;2;2;2;2;7;3;2;0;4;3;2;5;90;19.62;6.34;3.107188997;32.8;2.166666667;26.22222222;63.4;4.51495465645587;5.10663222882626;2.9538943238116;5.16870352899527;36.1626019326402;17.2492395271363;23.2228430315255;43.5842371578597;2.21449862923874
1375;BGM-2073;7;5;5;3;3;9;3;3;4;1;1;7;1;3;7;7;5;1;1;1;3;1;2;3;7;5;3;0;3;7;1;5;70;18.08;3.4;5.318954248;29.28;2.496666667;23.65555556;56.19555556;7.97042226842126;3.25633764944174;3.18278823411182;4.43980345598604;33.0743282555772;11.3826464739907;12.8461381806197;44.2887909953871;1.76149666406194
1377;BGM-2076;5;1;5;3;2;5;4;3;3;1;1;7;1;2;3;3;5;1;1;1;2;1;2;2;7;5;2;1;3;7;3;3;90;15.8;5.68;2.785358677;22.9;1.62;31.33333333;69.83;5.26156483566654;3.29074395360385;2.98862130771352;5.10869186982653;35.5368224249525;15.463203458025;12.1492361494744;56.5393385265568;1.71873307097044
1399;BGM-2105;5;3;5;3;3;6;2;3;4;1;2;5;0;5;3;3;3;1;1;2;2;2;1;2;7;5;2;1;3;3;2;5;90;16.36;5.56;2.947165155;24.04;1.798333333;28.33333333;66.02733333;5.47352531699724;3.61982669073224;2.45645750753717;6.11518305255285;33.3248040378023;17.8953726433325;16.8528351944416;50.989908247067;1.74865762788058
1420;BGM-2138;5;3;5;3;3;7;1;3;1;2;1;5;1;5;3;7;5;1;1;1;3;2;2;2;3;0;3;1;4;3;3;3;80;14.7;3.76;3.909530583;18.68;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.41006219715904;4.92691104398725;36.4859118551876;13.3204596693174;16.1041260998315;45.6616409958812;1.85064121474583
1433;BGM-2156;7;3;5;3;3;5;1;5;2;1;2;5;1;2;3;7;5;1;1;1;3;1;2;3;3;0;3;0;3;3;1;3;90;19.32;5.94;3.258694577;27.02;2.26;25.66666667;49.98;6.01059471140077;3.41831773027393;3.41270760343542;5.37687048050146;36.4326736305404;14.5991858797699;21.5883834612946;37.4806556471866;1.98743151877049
1445;BGM-2168;5;7;5;3;3;6;2;5;4;3;1;5;1;4;3;3;5;1;1;1;2;1;2;2;7;5;1;0;3;3;1;5;90;17;2.44;7.002833688;21.22;1.463333333;26.44444445;50.59555556;5.60717268557377;4.66784018826316;3.59565275959209;6.37379574649203;35.1002936728644;20.5079797837291;15.6092000360596;55.893996739417;2.01533582561277
1446;BGM-2169;5;2;5;3;3;9;3;3;4;4;1;5;0;5;3;3;5;1;1;1;3;2;2;4;7;3;2;1;3;3;1;5;90;16.02;4.56;3.50963231;21.04;1.813333333;27.55555555;55.82777778;5.36619369102859;6.07467573622495;3.28984724477789;5.73470032992725;35.9037170272966;18.2190698053805;17.2792923546382;52.5861404366991;1.91575625016244
1450;BGM-2173;7;5;5;3;3;9;2;3;4;1;1;5;1;5;3;7;5;1;1;1;2;1;2;1;7;0;3;1;4;3;3;5;70;16.66;4.3;3.905830975;21.78;1.623333333;17.66666667;57.44333333;6.18753892481935;4.03559442651072;3.1998601780305;4.99011771838294;31.2824308950705;15.4017797361781;19.7193308005875;41.3879348037193;1.83971484145283
1454;BGM-2177;5;5;5;3;3;6;2;3;1;1;1;5;1;9;3;7;5;1;1;1;2;1;2;1;3;0;2;0;3;3;1;5;70;20.74;2.76;7.543402261;26.98;2.12;18.66666667;68.05333333;6.18753892481935;4.03559442651072;3.54408497709153;4.97517167241704;32.8999054165521;14.4799086363981;16.2875286862236;47.7584653938014;1.84254636711824
1475;BGM-2200;5;5;5;3;3;7;1;3;1;3;1;3;1;5;3;7;5;1;1;1;2;1;1;3;3;0;2;0;3;3;3;3;90;17.32;5.34;3.247968135;23.84;2.103333333;27.33333333;64.54333333;7.87916783307483;3.66539328719461;3.92134421199285;6.79849856521777;33.037202546216;18.8049174145567;16.9319705251614;49.8956134210439;1.6297888693006
1483;BGM-2209;5;7;5;3;3;9;2;5;4;3;1;5;1;2;7;7;5;1;1;1;2;1;1;1;7;5;3;1;3;3;1;3;80;12.34;4.24;2.915147426;18.82;2.323333333;25.55555555;59.51888889;4.61247400786698;3.38965224049463;3.61292792206321;5.07866394683391;35.8348131478874;12.1132939979043;14.2424168830567;45.7188419506925;1.86631388349937
1488;BGM-2216;3;5;5;3;3;7;1;5;1;3;1;5;1;4;3;3;5;1;1;1;2;1;2;2;3;0;2;0;4;3;3;3;90;20.12;3.06;6.61275559;26.68;1.87;38;61.71666667;7.87916783307483;3.62516552869015;3.36911683466504;6.66098117288916;33.3201276966781;17.2012782678819;17.4240924141806;47.3863066541791;1.7616865744507
1495;BGM-2224;7;5;5;3;2;5;4;5;4;1;1;5;1;5;3;7;5;1;1;1;2;1;1;2;7;0;1;0;3;3;1;3;70;17.32;4.86;3.567;23.36;1.476666667;27;58.62666667;6.07893094234694;3.16099908440792;3.55060910801647;4.68161155550234;35.9155930842221;10.7080143482679;13.6882829209639;38.0861034481948;1.58056027804874
1496;BGM-2226;7;5;5;3;3;8;3;5;4;2;1;7;1;5;3;7;5;1;2;1;2;3;1;2;7;0;3;1;4;3;2;5;140;15.3;3.94;3.937972813;24.12;2.096666667;34.66666667;43.04666667;7.80486287045115;3.67158217311837;3.92379869068125;5.83793843718868;36.7664856531044;17.0295147123257;23.1644663126436;40.4765239026715;2.02407999025628
1505;BGM-2237;7;5;5;3;3;7;1;3;1;1;1;5;1;5;7;7;5;1;2;1;2;1;2;2;3;0;2;0;4;3;1;5;110;21.64;5.8;3.730838537;30.34;1.923333333;23.66666667;46.37;7.80486287045115;3.42694274055984;3.61934130600978;6.03061939012636;36.2988693970404;13.9057171472626;20.386545027654;37.8970997995728;2.00137726266491
1507;BGM-2239;7;5;5;3;1;4;1;3;1;1;1;5;1;3;3;7;5;1;1;2;2;1;2;2;3;0;3;0;4;3;3;3;90;17.16;3.88;4.414842069;26.32;1.483333333;24.33333333;53.60666667;7.80486287045115;3.70853705009106;3.95985738585742;6.40224796787847;36.7071474874994;13.7894072815563;20.6499684468995;41.8401949726566;1.64924652554307
1563;BGM-2344;3;5;5;3;3;8;2;3;3;2;2;5;1;2;3;7;5;1;4;1;1;0;2;3;7;5;2;0;3;3;1;5;0;12;3.34;3.607647907;18.08;1.87;29;35.72666667;4.57241325662617;4.03559442651072;3.01842312616623;7.63951163057524;36.3966794048066;18.6404840859308;17.1348550432613;51.2951494301162;1.96361216605148
