Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;Vigor;RF;NMa;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
1598;BRS-Poti-Branca;7;3;3;3;3;7;2;3;3;1;1;5;1;5;3;3;3;1;3;1;2;2;2;3;7;5;2;1;3;3;2;5;100;16.85;4.48;3.768320601;28.44;4.04;29.38533333;54.16433333;6.18753892481935;2.63065352111728;2.51249303634672;8.96662995205844;6.13623231339803;2.35174196340398;8.7586522027406;35.2378412686927;30.2718360112895;32.3370290883248;48.0227300025143;2.43882120920117
1607;CPAFRO-05;5;9;3;7;1;7;1;3;1;1;1;5;1;5;5;3;5;1;2;1;1;3;1;3;3;0;2;0;3;3;2;3;0;17.5;5.26;3.325604766;30.64;2.5;47;53.91;4.57241325662617;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.53476032475777;5.99881840229648;34.3840749035605;21.8703811352811;19.6825761560823;54.984186446789;1.9692752173823
1611;CPAFRO-09;3;5;3;3;3;9;2;3;3;2;3;3;1;5;3;3;3;1;1;1;1;3;1;1;7;0;1;1;4;3;2;5;0;11.34;3.78;3.006251293;17.46;3.763333333;19;85.49333333;8.05146286356783;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.53476032475777;5.10392620993186;32.1980680370941;17.5043281784538;24.8063263940889;39.1094271556877;2.09103082099479
1616;CPAFRO-18;7;2;3;3;3;6;2;3;3;1;1;5;1;5;3;3;5;1;1;1;2;2;1;3;3;5;2;1;3;3;3;5;80;14.86;4.06;3.669326224;18.48;2.06;31;76.00666667;4.57241325662617;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.50893179216648;6.4893340576312;34.7676026489465;19.1720949024916;26.6526579606651;40.7385688812766;1.9481972058619
1622;CPAFRO-30;3;9;3;7;3;6;2;5;4;3;1;3;1;5;1;3;5;1;1;1;2;2;2;3;3;3;3;0;3;3;1;3;100;11.8;4.14;2.85770243;18.38;1.176666667;34.66666667;40.01666667;5.44621332795297;2.06925494828223;2.05804315090305;8.96662995205844;3.83652653822528;3.56774006647968;5.19998059103304;35.3756679258877;14.371935948622;16.1184813580335;47.9194929663081;1.70717908579637
1623;CPAFRO-33;5;2;3;3;3;9;4;3;4;1;1;3;1;5;5;3;5;1;2;1;3;3;2;3;7;3;1;1;3;3;1;3;90;11.24;2.88;3.921520147;8.5;1.69;30.33333333;43.24;6.72880702808974;2.06925494828223;2.05804315090305;8.96662995205844;4.00362645816689;3.7398524660102;5.69561185623396;37.4081710592082;18.583971699917;19.082112498674;47.8322254239782;1.99599470366787
1626;CPAFRO-42;3;3;5;3;3;8;4;3;4;1;1;3;1;5;5;3;5;1;2;1;3;3;2;3;7;3;3;0;3;3;1;3;90;15.24;4.04;3.780676692;21.64;1.236666667;28.66666667;58.57;6.86013225331075;2.06925494828223;2.05804315090305;8.96662995205844;3.71584326271191;3.35500863204943;5.25689313799592;33.2515738438766;16.8068084825678;21.1718643466718;41.9637978112408;2.06478145746259
1627;CPAFRO-43;3;2;5;3;2;9;2;3;4;1;2;5;1;5;1;3;3;1;2;2;2;3;2;3;7;3;3;1;3;5;1;3;110;14.52;3.8;3.83;18.68;2.003333333;37.66666667;50.59666667;7.87771712090908;2.06925494828223;2.05804315090305;8.96662995205844;3.6322933027411;3.56774006647968;5.79936893780696;35.9697842263967;17.0147819102189;21.07891614009;42.3396591991544;2.05828826830682
1652;SE-09;7;7;3;3;2;3;2;3;4;1;3;5;1;5;3;3;3;1;1;1;2;2;1;3;7;0;3;0;3;3;2;3;95;12.98;3.94;3.309495166;15.08;1.693333333;23;42.90666667;4.48724071956153;2.06925494828223;2.05804315090305;8.96662995205844;3.26714903323908;3.39562766694916;5.79406662419084;37.0812649608419;17.3161199210429;18.7881446779638;46.0128293899489;1.90538588237485
1653;Secundina;5;7;5;5;2;5;4;5;4;2;1;1;1;5;3;3;3;1;2;1;2;3;1;4;7;3;2;1;3;3;1;5;80;8.2;4.12;2.002147794;7.66;1.766666667;24.66666667;40.04;6.18753892481935;2.06925494828223;2.05804315090305;8.96662995205844;2.76584927341428;4.06942836865093;6.25548975952872;38.1326366882418;21.0723525977625;15.0201428813157;41.2522524427081;1.5612541188493
