Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
1367;BGM-2063;9;5;5;3;3;8;2;5;4;1;2;5;1;5;3;7;5;1;1;1;2;1;2;3;7;0;2;1;4;7;2;3;80;17.56;4.2;4.190063108;23.46;1.096666667;27.11111111;57.93888889;7.28295898329775;3.89667719912543;2.80239431833249;5.17586827742999;32.3210379452227;15.1502698447304;13.6362129754381;48.1236689851599;1.58136041765572
1369;BGM-2065;7;5;5;3;1;4;1;5;3;1;1;5;1;6;3;3;5;1;1;1;1;0;1;3;7;0;3;0;4;5;1;3;0;20;2.58;7.857207448;28.2;1.86;22.88888889;70.85888889;5.81023328206201;4.53510528746679;2.90104586450584;5.93195254231968;32.7786252760671;23.262304817151;15.1957550159394;61.3465765960211;1.57944008772326
1373;BGM-2071;7;5;5;3;2;4;1;3;3;1;1;7;1;5;3;3;5;1;4;1;1;0;2;2;7;0;2;0;4;7;3;3;0;16.64;5.6;2.970491398;26.56;1.396666667;22.66666667;63.86666667;6.18753892481935;4.03559442651072;3.67114336784783;5.47128562628657;29.5307488681917;20.762909210951;11.3286521742492;62.083526652024;1.46553658843238
1385;BGM-2085;7;3;5;3;1;4;1;3;1;1;1;5;0;7;7;3;5;1;1;1;3;2;1;2;3;0;2;1;4;7;3;5;110;17.96;7.14;2.522621251;28.1;2.466666667;25.33333333;66.78222222;7.97042226842126;3.0021132909106;3.67197839889847;4.64419687971459;33.2654992719611;12.5325057063982;11.4553331953812;51.7183323150193;1.45133042097137
1395;BGM-2101;7;7;5;3;1;4;1;5;1;1;1;5;1;3;3;7;5;1;4;1;2;1;2;1;3;0;2;1;4;3;1;3;90;16.12;4.08;3.954488661;25.74;1.426666667;26.66666667;45.44666667;7.1243765926826;3.54780445464311;3.36295456924419;4.49670815396045;34.4710181636726;12.3244488646779;11.5826970053404;54.9289405162139;1.52341094828559
1397;BGM-2103;9;7;5;5;1;4;2;7;1;1;1;3;0;5;7;3;5;1;1;1;3;3;2;2;3;0;2;1;4;3;2;7;90;14.2;4.74;3.012758464;21.72;1.26;23.66666667;41.65333333;7.80486287045115;3.91294872414513;3.19183374038212;6.12897808897036;35.5964606429572;15.2990402577405;15.5432681136963;50.4545747685015;1.93615733678064
1401;BGM-2108;7;5;5;3;1;4;1;3;1;2;1;3;0;2;3;3;5;1;2;1;1;0;2;2;3;5;3;1;4;7;2;3;0;13.58;4.6;2.964723419;21.4;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.38689030074771;5.04810475998917;33.6254881955906;16.1193603453439;13.8629684701849;57.6216541673359;1.40987962650048
1410;BGM-2123;7;5;5;5;3;6;2;5;1;2;1;5;1;5;3;3;5;1;2;1;2;2;2;3;3;5;3;1;3;7;3;3;90;12.2;3.8;3.224430379;21.58;2.658333333;30.24833333;59.26708333;7.69889178989257;4.41177215810938;2.91860746718919;8.5385258170293;36.9048588250033;25.7101022753901;27.4440530932874;46.3166258279752;2.08325905004722
1439;BGM-2162;9;7;5;7;3;6;2;5;4;1;2;5;0;4;3;3;5;1;1;1;1;0;1;2;7;3;3;1;3;3;1;3;0;17.06;2.88;5.947757936;19.58;2.013333333;23.22222222;55.34444444;4.3334839579488;3.59359891386843;2.74587684829078;4.62004143019286;35.7646769648557;14.3167716820526;16.3207657553585;44.7954532214323;2.05158567614233
1457;BGM-2180;5;9;9;7;3;9;3;5;4;3;1;3;1;4;3;7;5;1;1;1;1;0;2;2;7;0;3;0;3;3;1;3;0;12.66;2.2;5.760718991;15.5;2.096666667;14;54.95333333;6.18753892481935;4.03559442651072;3.88830977615256;4.49146327570255;32.4536075257391;11.5357246639772;14.1295871282701;46.1612049220664;1.62168736521651
1482;BGM-2208;7;5;5;3;3;6;3;5;4;3;1;3;0;5;7;7;5;1;2;2;2;3;1;2;7;0;3;1;4;3;3;7;160;14.5;5.24;2.776675943;17.06;1.22;22.66666667;42.02666667;7.87916783307483;3.68086550200402;3.7776198279149;5.9625235624557;36.8229386033505;12.8746253901411;16.4523292273152;36.6293150990342;1.58209128125362
1485;BGM-2211;5;7;3;3;3;7;1;7;4;1;1;3;1;5;3;7;5;1;2;1;3;2;1;2;7;0;3;0;3;3;1;7;90;22.68;6;3.782925069;31.04;1.523333333;22.33333333;46.5;3.9002854137162;3.60969331388074;3.45110364808739;5.88462098233059;34.6646741937755;13.9926999721455;17.9745703464463;40.762084255786;1.91841545984928
1486;BGM-2212;7;7;5;5;1;5;4;5;4;3;2;5;1;5;7;7;5;1;1;1;2;2;2;4;7;0;3;1;3;3;2;7;90;18.56;4.44;4.205136156;23.48;1.906666667;27;65.04333333;5.93571584165278;3.61612309829367;2.80710781936455;5.21225863599878;34.3875692397485;13.7753948187757;14.497466678674;51.0212303505931;1.85540033929939
1488;BGM-2216;3;5;5;3;3;7;1;5;1;3;1;5;1;4;3;3;5;1;1;1;2;1;2;2;3;0;2;0;4;3;3;3;90;20.12;3.06;6.61275559;26.68;1.87;38;61.71666667;7.87916783307483;3.62516552869015;3.36911683466504;6.66098117288916;33.3201276966781;17.2012782678819;17.4240924141806;47.3863066541791;1.7616865744507
1499;BGM-2230;5;7;5;7;1;4;1;7;1;3;1;5;1;5;3;7;5;1;2;1;2;2;2;4;3;3;3;1;3;3;2;3;100;17.76;5.44;3.288138952;26.56;2.153333333;19.66666667;75.19;7.57537556250561;3.64045930492966;3.76788822717635;4.40942215723853;33.9216184608255;11.6305134341667;12.8855283807559;47.1770223612744;1.58735849042963
1501;BGM-2233;7;5;5;3;2;7;2;3;1;1;1;5;1;9;7;7;3;1;4;1;1;0;2;3;3;0;3;0;4;3;1;3;0;13.31;2.59;5.140112718;19.31;2.016666667;33.58333333;66.425;5.09749780226078;3.88597419609423;2.93095829813655;5.63233379867387;32.4675494115255;17.219831253195;16.0967537577441;54.8323384659601;1.77602370662389
1521;BGM-2260;7;7;5;7;1;3;4;7;4;3;1;7;1;2;3;7;5;1;2;1;3;2;1;2;7;0;3;0;4;3;2;5;90;17.74;5.12;3.467522327;36.14;2.93;41.33333333;92.00666667;5.17569757467493;4.0860590914406;3.85690530142472;6.99777632048476;35.7193068191663;23.1748678908901;23.4164571711668;50.4114147855268;1.94877370907803
1540;BGM-2284;5;1;5;3;1;5;4;3;3;4;1;5;0;5;7;3;5;1;2;1;3;1;2;3;7;0;3;0;3;5;2;3;100;17.96;6.16;2.912933758;25.9;2.15;25.33333333;49.73333333;6.18753892481935;3.31600017034402;3.67523570757929;4.96277909144628;36.049318650426;12.7986427726928;18.5021995013098;41.8122455092286;1.76645059499819
1541;BGM-2290;3;5;5;3;1;5;4;3;2;1;1;5;1;2;3;7;5;1;1;1;1;0;1;2;7;5;2;0;4;7;1;3;0;14.92;3.66;4.100090986;19.06;2.043333333;26.33333333;71.81333333;7.76339745519747;3.7135903426226;3.77463689605772;6.55079717917208;37.5410135916127;17.5770196738997;15.6094453949267;55.1008897208483;1.66605563782347
1545;BGM-2294;5;7;3;5;3;8;1;5;3;2;1;5;1;5;7;3;5;1;1;1;1;0;2;3;7;5;2;0;4;3;3;5;0;16.02;4.5;3.57030563;30.56;1.513333333;20;56.81666667;2.88128033893258;3.80079350680474;3.0371644600474;6.26039904163884;34.7027066068442;21.4880760783889;22.0189550149777;48.1612072625752;2.12236088254834
1556;BGM-2337;5;5;3;3;2;6;2;5;3;1;2;5;1;8;1;3;3;1;1;1;1;0;1;4;7;5;3;0;4;3;1;3;0;19.72;1.84;10.91992785;23.74;2.433333333;19.66666667;59.41666667;6.93510046871574;3.34848357361638;3.03390825157277;6.47793132300684;34.8537595984227;12.5602680699703;17.756277116492;45.7781910304759;1.43424671582939
1565;BGM-2346;3;5;5;3;1;4;1;5;3;1;2;5;1;5;3;7;5;1;2;1;2;2;1;3;7;0;2;1;3;3;2;5;90;10.74;3.64;2.967527151;20.2;1.573333333;26.66666667;47.93;4.57241325662617;4.03559442651072;3.36264792522726;8.10283905551805;35.3676358603841;18.3302175414528;19.4212714265622;46.4901456600128;1.90415012707794
1576;BGM-2358;9;7;5;9;3;6;2;7;4;1;5;3;0;5;1;3;3;1;1;2;2;3;1;2;7;5;2;1;3;3;2;5;90;8.9;3.76;2.370202669;21.7;3.203333333;32.33333333;72.54333333;2.81954924209256;3.56471046497829;3.35351582725662;5.6426476951609;32.5220689690281;17.6286007253481;26.2550034339939;44.8056236699914;2.12498979760064
1579;BR-11-34-41;3;3;3;3;2;5;4;3;4;3;1;3;1;5;5;7;5;1;2;1;3;2;2;3;7;5;3;1;4;3;2;7;90;14.98;3.9;3.853508323;19.24;2.463333333;27.66666667;72.79333333;3.9630593559724;6.33469830171752;2.71209451827301;8.40449809836846;33.1183012417035;33.6108477785051;27.7081056318168;53.1541775654398;2.29427398096233
1584;BRS-396;7;3;5;3;3;6;4;3;2;2;2;3;1;5;7;3;3;1;3;2;2;1;2;3;3;5;3;1;3;3;2;3;80;10.8;2.78;4.075925926;13.8;1.76;13.66666667;37.38;5.24754771232341;3.99516820902693;3.25976543558045;6.32720453314042;30.7270182988752;13.1470498246994;13.2352676384224;53.5735530634342;1.65102909647787
1590;BRS-Formosa;7;3;5;3;2;8;1;3;3;1;1;5;1;4;3;7;5;1;1;1;2;2;1;2;7;0;2;0;4;7;1;7;90;20.08;3.38;5.965901116;31.5;2.446666667;27.21333333;63.15833333;6.15973158915482;5.46678166382416;2.3139657520092;8.06916789022977;35.4075805707108;26.7220489562498;17.6367469142902;59.8508455309445;1.8270402572426
1591;BRS-Formosa-Tetra;3;5;5;3;3;8;2;3;4;1;1;3;1;5;1;3;3;1;1;2;2;1;2;2;7;0;3;0;3;7;1;5;85;7.74;2.52;3.229495798;10.92;1.4;0.103333333;42.55666667;6.18753892481935;3.22580394803754;3.06607486194853;6.94286548440094;34.8537595984227;13.3584443981791;16.0664883047658;38.8852939683298;1.4292433891646
1594;BRS-Jari;9;7;3;3;2;5;4;5;4;3;3;1;1;5;7;3;3;1;2;1;2;3;1;3;7;5;2;1;3;3;1;5;105;14.05;4.47;3.149707577;16.58;1.65;27.53944444;61.32;5.53614477283061;4.71239931277089;3.89423831428656;4.46465009209431;30.0532740354751;14.3651057476726;12.952735188775;54.1001261033343;1.7227643890324
1606;CPAFRO-04;7;2;5;3;3;9;4;3;4;2;3;5;1;5;5;3;5;1;1;1;1;3;1;3;3;5;2;1;3;5;2;7;0;16.6;4.32;3.855493669;18.1;1.97;51;79.2;8.05146286356783;4.03559442651072;3.50893179216648;5.99312818489946;36.7404098860436;27.1140255877633;25.8404357597402;50.6976465908031;1.98217551384678
1607;CPAFRO-05;5;9;3;7;1;7;1;3;1;1;1;5;1;5;5;3;5;1;2;1;1;3;1;3;3;0;2;0;3;3;2;3;0;17.5;5.26;3.325604766;30.64;2.5;47;53.91;4.57241325662617;4.03559442651072;3.53476032475777;5.99881840229648;34.3840749035605;21.8703811352811;19.6825761560823;54.984186446789;1.9692752173823
1608;CPAFRO-06;7;2;3;3;3;9;4;3;4;1;2;3;1;4;1;3;3;1;4;2;1;0;2;3;7;3;2;0;3;3;2;3;0;10.2;1.86;5.611764706;10.6;1.635;20.33333333;46.47666667;3.70265085489076;4.03559442651072;2.99964365128069;5.71735814590726;34.7051720126368;18.1712340450483;21.288225598168;44.4112387080034;2.01512165640358
1611;CPAFRO-09;3;5;3;3;3;9;2;3;3;2;3;3;1;5;3;3;3;1;1;1;1;3;1;1;7;0;1;1;4;3;2;5;0;11.34;3.78;3.006251293;17.46;3.763333333;19;85.49333333;8.05146286356783;4.03559442651072;3.53476032475777;5.10392620993186;32.1980680370941;17.5043281784538;24.8063263940889;39.1094271556877;2.09103082099479
1618;CPAFRO-24;7;2;1;3;2;5;4;3;4;2;1;3;0;5;1;3;3;1;1;2;2;3;1;3;7;5;2;1;3;3;2;5;95;11.8;3.78;3.135206718;13.74;1.703333333;27.33333333;38.58;6.18753892481935;4.03559442651072;3.87898512381881;5.62052968580163;34.7768389913083;16.7058144363314;16.5132897023658;49.3178867169153;1.57852467555615
1623;CPAFRO-33;5;2;3;3;3;9;4;3;4;1;1;3;1;5;5;3;5;1;2;1;3;3;2;3;7;3;1;1;3;3;1;3;90;11.24;2.88;3.921520147;8.5;1.69;30.33333333;43.24;6.72880702808974;4.00362645816689;3.7398524660102;5.69561185623396;37.4081710592082;18.583971699917;19.082112498674;47.8322254239782;1.99599470366787
1624;CPAFRO-35;5;5;5;3;2;5;4;3;4;1;1;5;1;5;5;3;5;1;1;1;2;3;1;3;3;0;2;0;4;7;2;7;110;14.2;4.44;3.193706611;18.98;3.603333333;40.33333333;104.8233333;5.44217565836159;4.03559442651072;3.43746484310428;6.46913663104942;34.420223661102;25.7759751594094;18.5111309549191;56.9825585089365;1.91585707382945
1625;CPAFRO-40;3;9;3;5;3;9;4;3;4;3;1;3;1;5;5;3;3;1;1;2;2;2;1;3;3;3;2;0;3;5;2;7;90;11.42;3.42;3.372959802;15.3;2.19;32.66666667;54.49666667;6.311938060097;4.03559442651072;3.33681939263596;7.61247370397885;34.7334907082474;17.1721033639858;15.5428518772356;51.6417227305538;1.89722974388457
